Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-06-02 09:30:00-04:00,200.14999389648438,202.1300048828125,200.14999389648438,201.72000122070312,2423459,0.0,0.0
2025-06-02 09:35:00-04:00,201.72000122070312,201.91000366210938,201.0500030517578,201.33999633789062,881095,0.0,0.0
2025-06-02 09:40:00-04:00,201.32000732421875,201.77000427246094,201.24459838867188,201.5399932861328,754451,0.0,0.0
2025-06-02 09:45:00-04:00,201.5449981689453,201.6699981689453,201.07000732421875,201.09689331054688,694665,0.0,0.0
2025-06-02 09:50:00-04:00,201.10000610351562,201.22999572753906,200.52999877929688,201.0800018310547,790360,0.0,0.0
2025-06-02 09:55:00-04:00,201.08999633789062,201.1699981689453,200.91000366210938,201.11000061035156,471206,0.0,0.0
2025-06-02 10:00:00-04:00,201.05999755859375,201.1300048828125,200.27000427246094,200.32000732421875,756727,0.0,0.0
2025-06-02 10:05:00-04:00,200.3000030517578,200.88999938964844,200.1199951171875,200.49000549316406,545645,0.0,0.0
2025-06-02 10:10:00-04:00,200.47000122070312,200.8800048828125,200.42999267578125,200.66000366210938,582939,0.0,0.0
2025-06-02 10:15:00-04:00,200.67999267578125,200.72000122070312,200.22999572753906,200.2498016357422,330390,0.0,0.0
2025-06-02 10:20:00-04:00,200.22000122070312,200.75,200.1300048828125,200.24000549316406,353235,0.0,0.0
2025-06-02 10:25:00-04:00,200.24000549316406,200.66000366210938,200.22999572753906,200.52999877929688,282735,0.0,0.0
2025-06-02 10:30:00-04:00,200.52000427246094,201.0399932861328,200.35000610351562,200.90640258789062,348010,0.0,0.0
2025-06-02 10:35:00-04:00,200.92999267578125,201.0399932861328,200.3800048828125,200.66000366210938,443495,0.0,0.0
2025-06-02 10:40:00-04:00,200.66000366210938,201.0500030517578,200.63499450683594,201.02099609375,315882,0.0,0.0
2025-06-02 10:45:00-04:00,201.03720092773438,201.1999969482422,200.9499969482422,201.0399932861328,351532,0.0,0.0
2025-06-02 10:50:00-04:00,201.0500030517578,201.27000427246094,200.99000549316406,201.11000061035156,511368,0.0,0.0
2025-06-02 10:55:00-04:00,201.11000061035156,201.48719787597656,201.10000610351562,201.43499755859375,473365,0.0,0.0
2025-06-02 11:00:00-04:00,201.42999267578125,201.99000549316406,201.35000610351562,201.57000732421875,789459,0.0,0.0
2025-06-02 11:05:00-04:00,201.50999450683594,201.64999389648438,201.25,201.3000030517578,467983,0.0,0.0
2025-06-02 11:10:00-04:00,201.2899932861328,201.39999389648438,201.1199951171875,201.2100067138672,318527,0.0,0.0
2025-06-02 11:15:00-04:00,201.08999633789062,201.28500366210938,201.07000732421875,201.07000732421875,290989,0.0,0.0
2025-06-02 11:20:00-04:00,201.0800018310547,201.164306640625,200.89999389648438,200.9149932861328,297591,0.0,0.0
2025-06-02 11:25:00-04:00,200.91000366210938,200.94520568847656,200.6269989013672,200.7100067138672,278121,0.0,0.0
2025-06-02 11:30:00-04:00,200.72000122070312,200.84230041503906,200.4949951171875,200.5,310069,0.0,0.0
2025-06-02 11:35:00-04:00,200.5,200.5800018310547,200.36500549316406,200.36500549316406,286636,0.0,0.0
2025-06-02 11:40:00-04:00,200.36000061035156,200.5399932861328,200.3000030517578,200.5,322554,0.0,0.0
2025-06-02 11:45:00-04:00,200.49000549316406,200.8094940185547,200.4499969482422,200.7899932861328,340894,0.0,0.0
2025-06-02 11:50:00-04:00,200.77029418945312,201.10000610351562,200.76480102539062,201.00999450683594,320469,0.0,0.0
2025-06-02 11:55:00-04:00,200.99000549316406,201.07000732421875,200.94000244140625,201.0050048828125,205470,0.0,0.0
2025-06-02 12:00:00-04:00,201.0142059326172,201.1186981201172,200.83999633789062,200.94000244140625,285252,0.0,0.0
2025-06-02 12:05:00-04:00,200.95399475097656,201.0500030517578,200.71499633789062,200.9199981689453,232757,0.0,0.0
2025-06-02 12:10:00-04:00,200.9149932861328,201.11000061035156,200.91000366210938,201.05499267578125,232255,0.0,0.0
2025-06-02 12:15:00-04:00,201.0399932861328,201.0800018310547,200.9718017578125,201.01499938964844,183073,0.0,0.0
2025-06-02 12:20:00-04:00,201.0404052734375,201.07000732421875,200.92999267578125,201.0399932861328,187695,0.0,0.0
2025-06-02 12:25:00-04:00,201.03700256347656,201.10000610351562,200.8699951171875,201.02999877929688,240741,0.0,0.0
2025-06-02 12:30:00-04:00,201.02999877929688,201.16799926757812,200.84500122070312,200.9499969482422,219016,0.0,0.0
2025-06-02 12:35:00-04:00,200.9499969482422,201.07000732421875,200.82000732421875,200.93499755859375,177238,0.0,0.0
2025-06-02 12:40:00-04:00,200.92999267578125,200.97999572753906,200.57000732421875,200.64999389648438,221566,0.0,0.0
2025-06-02 12:45:00-04:00,200.63999938964844,200.85000610351562,200.60000610351562,200.72999572753906,166850,0.0,0.0
2025-06-02 12:50:00-04:00,200.74000549316406,201.00999450683594,200.6649932861328,201.00999450683594,172254,0.0,0.0
2025-06-02 12:55:00-04:00,200.99000549316406,201.0135040283203,200.85000610351562,200.89349365234375,131631,0.0,0.0
2025-06-02 13:00:00-04:00,200.89500427246094,201.10000610351562,200.86000061035156,200.99159240722656,222453,0.0,0.0
2025-06-02 13:05:00-04:00,200.99000549316406,201.110107421875,200.9600067138672,201.11000061035156,194615,0.0,0.0
2025-06-02 13:10:00-04:00,201.10000610351562,201.1199951171875,200.9499969482422,200.9499969482422,191782,0.0,0.0
2025-06-02 13:15:00-04:00,200.97999572753906,201.10000610351562,200.9199981689453,201.02650451660156,188656,0.0,0.0
2025-06-02 13:20:00-04:00,201.02000427246094,201.1199951171875,200.92999267578125,201.0800018310547,167043,0.0,0.0
2025-06-02 13:25:00-04:00,201.07000732421875,201.11000061035156,200.86000061035156,200.860107421875,174252,0.0,0.0
2025-06-02 13:30:00-04:00,200.86000061035156,201.00360107421875,200.82000732421875,200.8699951171875,183035,0.0,0.0
2025-06-02 13:35:00-04:00,200.86639404296875,200.86639404296875,200.72999572753906,200.8300018310547,226143,0.0,0.0
2025-06-02 13:40:00-04:00,200.80999755859375,200.8249969482422,200.6558074951172,200.7050018310547,248426,0.0,0.0
2025-06-02 13:45:00-04:00,200.7100067138672,200.81419372558594,200.6300048828125,200.66000366210938,168835,0.0,0.0
2025-06-02 13:50:00-04:00,200.64999389648438,200.7449951171875,200.58009338378906,200.7113037109375,162494,0.0,0.0
2025-06-02 13:55:00-04:00,200.7100067138672,200.9199981689453,200.66000366210938,200.89999389648438,206097,0.0,0.0
2025-06-02 14:00:00-04:00,200.89999389648438,201.0447998046875,200.7899932861328,200.83999633789062,296566,0.0,0.0
2025-06-02 14:05:00-04:00,200.85000610351562,200.90109252929688,200.6300048828125,200.75,276631,0.0,0.0
2025-06-02 14:10:00-04:00,200.75999450683594,200.97000122070312,200.6800994873047,200.92999267578125,212106,0.0,0.0
2025-06-02 14:15:00-04:00,200.92999267578125,201.2899932861328,200.92999267578125,201.1300048828125,303795,0.0,0.0
2025-06-02 14:20:00-04:00,201.1300048828125,201.52999877929688,201.08059692382812,201.31500244140625,348563,0.0,0.0
2025-06-02 14:25:00-04:00,201.3300018310547,201.4600067138672,201.29840087890625,201.45399475097656,171912,0.0,0.0
2025-06-02 14:30:00-04:00,201.4499969482422,201.52999877929688,201.3300018310547,201.35009765625,217968,0.0,0.0
2025-06-02 14:35:00-04:00,201.35000610351562,201.4199981689453,201.2899932861328,201.3699951171875,192037,0.0,0.0
